    ('sbc.y', 'zpIA', 2, 1, 'FBF1')
    ('sbc.y', 'zpIIA', 3, 1, 'FB9BF1')
    ('sbc.yw', 'zpIA', 3, 1, 'FBABF1')
    ('sbc.yw', 'zpIIA', 3, 1, 'FBBBF1')
    ('sbc.y', 'zpSIA', 3, 1, 'FB8BF1')
    ('sbc.yw', 'zpSIA', 3, 1, 'FBCBF1')
    ('sbc.yw', 'zpSIIA', 3, 1, 'FBDBF1')
    ('sbc.y', 'zpSIIA', 4, 1, 'FB8B9BF1')
02  ('cop', 'imm', 1, 1, '02')
12  ('ora', 'zpI', 1, 1, '12')
    ('ora', 'zpII', 2, 1, '9B12')
    ('ora.w', 'zpI', 2, 1, 'AB12')
    ('ora.w', 'zpII', 2, 1, 'BB12')
    ('ora.x', 'zpI', 2, 1, 'EB12')
    ('ora.x', 'zpII', 3, 1, 'EB9B12')
    ('ora.xw', 'zpI', 3, 1, 'EBAB12')
    ('ora.xw', 'zpII', 3, 1, 'EBBB12')
    ('ora.y', 'zpI', 2, 1, 'FB12')
    ('ora.y', 'zpII', 3, 1, 'FB9B12')
    ('ora.yw', 'zpI', 3, 1, 'FBAB12')
    ('ora.yw', 'zpII', 3, 1, 'FBBB12')
22  ('rsv1', 'imp', 1, 0, '22')
32  ('and', 'zpI', 1, 1, '32')
    ('and', 'zpII', 2, 1, '9B32')
    ('and.w', 'zpI', 2, 1, 'AB32')
    ('and.w', 'zpII', 2, 1, 'BB32')
    ('and.x', 'zpI', 2, 1, 'EB32')
    ('and.x', 'zpII', 3, 1, 'EB9B32')
    ('and.xw', 'zpI', 3, 1, 'EBAB32')
    ('and.xw', 'zpII', 3, 1, 'EBBB32')
    ('and.y', 'zpI', 2, 1, 'FB32')
    ('and.y', 'zpII', 3, 1, 'FB9B32')
    ('and.yw', 'zpI', 3, 1, 'FBAB32')
    ('and.yw', 'zpII', 3, 1, 'FBBB32')
42  ('rsv2', 'imp', 1, 0, '42')
52  ('eor', 'zpI', 1, 1, '52')
    ('eor', 'zpII', 2, 1, '9B52')
    ('eor.w', 'zpI', 2, 1, 'AB52')
    ('eor.w', 'zpII', 2, 1, 'BB52')
    ('eor.x', 'zpI', 2, 1, 'EB52')
    ('eor.x', 'zpII', 3, 1, 'EB9B52')
    ('eor.xw', 'zpI', 3, 1, 'EBAB52')
    ('eor.xw', 'zpII', 3, 1, 'EBBB52')
    ('eor.y', 'zpI', 2, 1, 'FB52')
    ('eor.y', 'zpII', 3, 1, 'FB9B52')
    ('eor.yw', 'zpI', 3, 1, 'FBAB52')
    ('eor.yw', 'zpII', 3, 1, 'FBBB52')
62  ('rsv3', 'imp', 1, 0, '62')
72  ('adc', 'zpI', 1, 1, '72')
    ('adc', 'zpII', 2, 1, '9B72')
    ('adc.w', 'zpI', 2, 1, 'AB72')
    ('adc.w', 'zpII', 2, 1, 'BB72')
    ('adc.x', 'zpI', 2, 1, 'EB72')
    ('adc.x', 'zpII', 3, 1, 'EB9B72')
    ('adc.xw', 'zpI', 3, 1, 'EBAB72')
    ('adc.xw', 'zpII', 3, 1, 'EBBB72')
    ('adc.y', 'zpI', 2, 1, 'FB72')
    ('adc.y', 'zpII', 3, 1, 'FB9B72')
    ('adc.yw', 'zpI', 3, 1, 'FBAB72')
    ('adc.yw', 'zpII', 3, 1, 'FBBB72')
